Dataset,project_name,passed_CDHIT_filter,signal_to_noise,EternaScore,GC content,Length,Max. reactivity,Median reactivity,"Target structure, total loops","Target structure, # hairpins","Target structure, # Internal loops","Target structure, # Multiloops",# constructs,Sequence Entropy,Mean_of_package_correlations,Stddev_of_package_correlations,cfold_zscore
Round 20,Lab Entry Level 1 - Bulge Cross lab revisited - Gap size 2,True,1.4635942029,85.6536231884,0.43351736830000004,105.0,2.5251043478,0.1437362319,6.0,3.0,2.0,1.0,69,0.5968598263,0.5575280988,0.046689847900000005,1.0959123407
Round 20,Lab Entry Level 2 - Bulge Cross lab modified - Gap size 2,True,2.8572835821,87.1895522388,0.4478835332,101.0,2.3872164179,0.1548231343,6.0,3.0,2.0,1.0,67,0.5931156624,0.5959516378,0.048712710400000005,1.2140022312
Round 20,Pseudo-Titration Experiment: Lines - Errazaarge by ViennaUCT,True,14.063,58.65,0.3878504673,86.0,3.06635,0.225525,5.0,1.0,4.0,0.0,2,0.0747663551,0.7303542025,0.057060868800000004,1.2090359655
Round 20,Switch Cloud Lab: The Next Generation 4 - MIMIC,True,7.4883,84.2,0.3565420561,86.0,2.72655,0.27659249999999996,3.0,1.0,2.0,0.0,20,0.4333649733,0.5632369569,0.0523937539,0.5056792118
Round 20,Switch Cloud Lab: The Next Generation 4 - OFF,True,6.68975,91.5,0.375,86.0,2.2923999999999998,0.22633125,3.0,2.0,0.0,1.0,8,0.30746515280000003,0.6190366166,0.018939385700000002,0.5494904860000001
Round 21,4/4 Base Pairs 3,True,1.4590833333,77.6916666667,0.3880407125,110.0,3.0585333333,0.5124916667,4.0,2.0,1.0,1.0,12,0.4106456764,0.2607697732,0.030045906400000003,-0.0231191332
Round 21,4/4 Base Pairs 5,True,1.8004,83.94,0.35954198470000004,110.0,2.6993,0.6571100000000001,4.0,2.0,1.0,1.0,10,0.3774009064,0.3807059108,0.0184201541,0.0385246072
Round 21,5/5 Base Pairs 3,True,2.1341818182,83.9363636364,0.3900069396,110.0,2.8812272727,0.5340090909,4.0,2.0,1.0,1.0,11,0.429498089,0.43294955160000004,0.0340019211,-0.08778585180000001
Round 21,5/5 Base Pairs 5,True,1.8492142857,85.6428571429,0.3576881134,110.0,2.6025428571,0.5424,4.0,2.0,1.0,1.0,14,0.4159031765,0.4043042181,0.0234995203,0.3513703986
Round 21,6/6 Base Pairs 3,True,2.2742307692,82.1230769231,0.3611274222,110.0,2.3364307692,0.5276307692000001,4.0,2.0,1.0,1.0,13,0.4210191447,0.42931680310000003,0.0405179439,-0.0467758372
Round 21,6/6 Base Pairs 5,True,2.4255,86.4357142857,0.36968375140000004,110.0,2.6123357143,0.5676714286,4.0,2.0,1.0,1.0,14,0.42141380980000004,0.4921898797,0.0240243023,0.6772580128
Round 21,7/7 Base Pairs 3,True,2.3094375,80.7375,0.3764312977,110.0,2.29208125,0.43130625,4.0,2.0,1.0,1.0,16,0.4579269369,0.44063212900000004,0.06509741200000001,-0.23323977170000001
Round 21,7/7 Base Pairs 5,True,2.07625,83.7625,0.3754770992,110.0,2.8358875,0.47863125,4.0,2.0,1.0,1.0,16,0.4652019947,0.4416039016,0.0313176874,0.4583003376
Round 21,Lab Entry Level 0 - The Asymmetry lab revisited - Frozen shape with gap size 0,True,4.282,99.0,0.3816793893,110.0,4.7597000000000005,0.4152,6.0,2.0,3.0,1.0,1,0.0,0.7558621144000001,0.015328681600000001,0.0031165568
Round 21,Lab Entry Level 0 - The Asymmetry lab revisited - Frozen shape with gap size 4,True,1.812,97.0,0.3893129771,110.0,3.7429,0.3532,6.0,2.0,3.0,1.0,1,0.0,0.7231101927,0.0106425819,-0.0289277959
Round 21,Lab Entry Level 1 - The Asymmetry lab revisited - Gap size 2,True,2.2889818182,85.7,0.3743233865,110.0,2.9315509091000003,0.4996963636,6.0,2.0,3.0,1.0,55,0.5388308646000001,0.4689008885,0.0478686943,0.8369393515
Round 21,Lab Entry Level 2 - The Asymmetry lab modified - Gap size 2,True,2.3364166667,83.2166666667,0.3674300254,110.0,2.8128183333,0.576405,6.0,2.0,3.0,1.0,60,0.5573434649,0.444589385,0.0375575634,1.3180625535
Round 21,S1-KL-1S72_423,True,6.6975625,91.9625,0.4704198473,110.0,2.423525,0.10578749999999999,6.0,3.0,1.0,2.0,16,0.43750460960000004,0.6819425297,0.058532842800000005,0.9632414989
Round 21,S1-KL-negative,True,3.2827777778,87.3111111111,0.48091603050000004,110.0,1.7879555556,0.1737111111,6.0,3.0,1.0,2.0,9,0.3600529219,0.6025961221,0.0244408126,1.9998622061
Round 21,S1-KL-new_A,True,4.10325,83.7416666667,0.47709923660000003,110.0,2.0494,0.11939166670000001,6.0,3.0,1.0,2.0,12,0.3919667806,0.43654385560000003,0.0423934039,1.0572403379
Round 21,S1-KL-new_B,True,4.0861111111,89.7666666667,0.4783715013,110.0,2.0180111111,0.16884444440000002,6.0,3.0,1.0,2.0,9,0.36366741150000004,0.6204766328,0.0383078506,0.7655927964
Round 21,S1-KL1,True,5.44325,80.9666666667,0.5089058524,110.0,2.0999916667,0.0700583333,6.0,3.0,1.0,2.0,12,0.39668404230000004,0.4882333102,0.0313892,0.8025664283
Round 21,S1-KL1-noGU,True,3.1164166667,81.6416666667,0.475826972,110.0,2.1794666666999998,0.062224999999999996,6.0,3.0,1.0,2.0,12,0.41173385370000004,0.4645984694,0.021831638900000002,0.9540801652
Round 21,S2-KL-1S72_423,True,5.3288461538,92.1538461538,0.475147929,109.0,1.8820384615,0.0476230769,6.0,4.0,0.0,2.0,13,0.4637267806,0.6595992173,0.047293625900000004,0.2908993422
Round 21,S2-KL-negative,True,3.2394285714,86.5928571429,0.49450549450000003,109.0,1.0744928571,0.0923214286,6.0,4.0,0.0,2.0,14,0.4181970009,0.5847537478,0.0594882157,0.8739461951
Round 21,S2-KL-new_A,True,2.867,85.9461538462,0.4769230769,109.0,1.3004076923,0.044561538500000004,6.0,4.0,0.0,2.0,13,0.3878904006,0.4513562461,0.0204885749,0.29157103700000003
Round 21,S2-KL-new_B,True,3.396,90.5888888889,0.4683760684,109.0,1.2968333333,0.1145444444,6.0,4.0,0.0,2.0,9,0.4106242406,0.6637647629,0.0237348718,1.0944003093
Round 21,S2-KL1,True,4.6402307692,79.2076923077,0.5147928994000001,109.0,1.4025230769,0.0386384615,6.0,4.0,0.0,2.0,13,0.38847421990000003,0.4481374161,0.0211602542,1.2274325645
Round 21,S2-KL1-noGU,True,2.3768181818,80.1636363636,0.4741258741,109.0,1.2645909091,0.0362454545,6.0,4.0,0.0,2.0,11,0.45504201510000003,0.4227415714,0.0166476988,0.8089140908
Round 21,Shift 4/4 Base Pairs 5,True,2.0051111111,87.4222222222,0.3638676845,110.0,2.6719222222,0.5851444444,4.0,2.0,1.0,1.0,9,0.396156732,0.4613165467,0.0099077096,0.11200741210000001
Round 21,Shift 5/4 Base Pairs 5,True,1.9391428571,88.4428571429,0.3822246456,110.0,2.4208928571,0.5383142857000001,4.0,2.0,1.0,1.0,14,0.4143534448,0.4582285699,0.0135136657,0.5958299925
Round 21,Shift 5/5 Base Pairs 3,True,2.0520833333,81.975,0.3816793893,110.0,2.9202916667,0.5281,4.0,2.0,1.0,1.0,12,0.4195743678,0.4368914152,0.0391180347,-0.19004773630000002
Round 21,Shift 6/4 Base Pairs 5,True,1.9364166667,83.85,0.36704834610000003,110.0,2.6337,0.5868500000000001,4.0,2.0,1.0,1.0,12,0.3985445943,0.4354555358,0.0242393352,0.0571709877
Round 21,Shift 6/5 Base Pairs 3,True,2.0078,84.8533333333,0.3567430025,110.0,3.0071533333,0.5905333333,4.0,2.0,1.0,1.0,15,0.4022117644,0.4531194496,0.0402023336,-0.0609550107
Round 21,Shift 7/5 Base Pairs 3,True,2.3811428571,83.6214285714,0.372955289,110.0,2.3536285714,0.4735357143,4.0,2.0,1.0,1.0,14,0.43902457850000004,0.4738259776,0.0481337074,-0.1574791652
Round 22,4 x 4 TEP Riboswitch 3',True,6.9725714286,88.4428571429,0.3598691385,110.0,2.7927571429,0.6474857143,5.0,2.0,2.0,1.0,7,0.37792175380000004,0.6269707399000001,0.0272045434,0.4862178756
Round 22,4 x 4 TEP Riboswitch 5',True,5.9152000000000005,93.21,0.3847328244,110.0,2.86009,0.56789,5.0,2.0,2.0,1.0,10,0.38045580560000003,0.6898248661,0.018304210600000002,-0.36970000340000003
Round 22,5 x 5 TEP Riboswitch 3',True,6.31375,87.7625,0.41793893130000004,110.0,2.622675,0.43025,5.0,2.0,2.0,1.0,8,0.36263245520000004,0.6876136854,0.0547865831,0.0747171886
Round 22,5 x 5 TEP Riboswitch 5',True,7.258625,90.7875,0.393129771,110.0,2.8215375,0.506425,5.0,2.0,2.0,1.0,8,0.4080884262,0.6980764291,0.0204958173,0.31679204240000003
Round 22,6 x 6 TEP Riboswitch 3',True,8.5336666667,87.4333333333,0.3579304495,110.0,3.7062666667,0.5761666667,5.0,2.0,2.0,1.0,9,0.4304536781,0.6871789861,0.039344976000000004,-0.3956702103
Round 22,6 x 6 TEP Riboswitch 5',True,7.9922222222,87.8888888889,0.3672603902,110.0,2.9941333333,0.4762444444,5.0,2.0,2.0,1.0,9,0.4153597698,0.6670656568000001,0.0677857742,0.0389421498
Round 22,Lab Entry Level 0 - The Backwards C lab revisited - Frozen shape with gap size 4,True,9.6805,93.45,0.4580152672,110.0,19.2192,0.6785500000000001,8.0,2.0,5.0,1.0,2,0.0839694656,0.5781033416,0.0485718845,-0.3690618906
Round 22,Lab Entry Level 1 - The Backwards C lab revisited - Gap size 2,True,4.9804117647,88.2852941176,0.41917377640000003,110.0,3.6179617647,0.6429411765,8.0,2.0,5.0,1.0,34,0.49577128070000004,0.5496215568,0.040774328900000004,0.5092446194
Round 22,Lab Entry Level 2 - The Backwards C lab modified - Gap size 2,True,4.3812,86.7171428571,0.3993456925,110.0,3.5995685714,0.6993771429,8.0,2.0,5.0,1.0,35,0.48899667630000004,0.49962610030000004,0.0405431823,0.1793018146
Round 22,Shift 5 x 5 TEP Riboswitch 3',True,8.4638,90.19,0.386259542,110.0,2.66175,0.50983,5.0,2.0,2.0,1.0,10,0.4104126106,0.6559482724,0.046629266100000004,-0.2240291117
Round 22,Shift 5 x 5 TEP Riboswitch 5',True,7.2058888889,87.8777777778,0.3715012723,110.0,2.8462,0.5592888889000001,5.0,2.0,2.0,1.0,9,0.40078336070000004,0.678795903,0.0665932922,0.0666539622
Round 22,Shift 6 x 5 TEP Riboswitch 3',True,8.4641666667,87.8666666667,0.42366412210000004,110.0,2.6528666667,0.5415666667,5.0,2.0,2.0,1.0,6,0.3612817678,0.6400212269000001,0.051439594400000004,-0.0038106451
Round 22,Shift 6 x 5 TEP Riboswitch 5',True,6.839,89.4444444444,0.37659033080000004,110.0,2.5901,0.5534444444000001,5.0,2.0,2.0,1.0,9,0.3652095415,0.6851095248,0.0387247286,-0.0343894119
Round 22,Shift 7 x 5 TEP Riboswitch 3',True,11.0068888889,85.6444444444,0.39100932990000004,110.0,3.0938333333,0.5530444444,5.0,2.0,2.0,1.0,9,0.4442401199,0.6555161044000001,0.048533661400000004,-0.1127533886
Round 22,Shift 7 x 5 TEP Riboswitch 5',True,7.22475,88.65,0.3940839695,110.0,2.8777125,0.5031625,5.0,2.0,2.0,1.0,8,0.38489718240000004,0.6641828325,0.043388127900000004,-0.6055795304
Round 22,Structure Competition 0x0 v1,True,6.6405,89.4,0.3816793893,110.0,2.721725,0.674025,5.0,1.0,4.0,0.0,4,0.3185903625,0.7772351371,0.07387470980000001,0.1040482129
Round 22,Structure Competition 0x0 v2,True,6.015,90.5666666667,0.3409669211,110.0,2.9881333333,0.5677666667,5.0,1.0,4.0,0.0,3,0.2092865937,0.7829275663,0.0184617181,-0.5577212678
Round 22,Structure Competition 1x1 v1,True,7.4234285714,94.6428571429,0.3664122137,110.0,2.8346571429000003,0.6106285714,5.0,1.0,4.0,0.0,7,0.3161160161,0.7355671115,0.0427407718,-0.25731861710000004
Round 22,Structure Competition 1x1 v2,True,6.9193333333,91.7166666667,0.3600508906,110.0,2.8547333333,0.62855,5.0,1.0,4.0,0.0,6,0.353426934,0.674785749,0.0413540882,0.1577130738
Round 22,Structure Competition 2x2 v1,True,7.3016666667,95.9333333333,0.37659033080000004,110.0,3.0942333333,0.7093333333,5.0,1.0,4.0,0.0,3,0.2315636611,0.7367739477,0.045977158500000004,0.099865982
Round 22,Structure Competition 2x2 v2,True,8.686,90.9,0.37659033080000004,110.0,3.0318333333,0.6077,5.0,1.0,4.0,0.0,3,0.2914347171,0.7049589779000001,0.0443610788,0.6309497783
Round 22,Structure Competition 3x3 v1,True,6.098,93.95,0.3664122137,110.0,2.56855,0.7058749999999999,5.0,1.0,4.0,0.0,4,0.2859323831,0.6754724545,0.044291909500000004,0.1005297498
Round 22,Structure Competition 3x3 v2,True,7.868,92.4,0.3664122137,110.0,2.9575666667,0.7075166667,5.0,1.0,4.0,0.0,6,0.369842459,0.6773935664,0.07759171520000001,0.2718742755
Round 22,TEP Aptamer Chemical Mapping Footprint,True,4.1317857143,94.45,0.3500545256,110.0,2.9800928571,0.7963428571000001,4.0,1.0,3.0,0.0,14,0.41606763420000004,0.7007683833,0.0179869337,0.5641253928000001
Round 22,TEP Aptamer Chemical Mapping Footprint 2,True,4.4698571429000005,95.8285714286,0.3227917121,110.0,3.0242142857,0.7665285714000001,4.0,1.0,3.0,0.0,7,0.3387650622,0.7201142715000001,0.0543337991,0.2957196836
Round 22,TEP Aptamer Chemical Mapping Footprint 3,True,5.7633333333,89.5666666667,0.46946564890000003,110.0,3.5384333333,0.2608833333,6.0,3.0,2.0,1.0,6,0.4055240547,0.5739674948,0.0073052319000000004,0.2285232217
Round 23,72-nt,True,3.7629285714,75.6428571429,0.3155737705,101.0,5.5920928571,0.2527571429,2.0,1.0,1.0,0.0,14,0.536299999,0.4440854611,0.0416117099,0.7167493284
Round 23,88-nt ,True,3.2791875,83.18125,0.3313953488,108.0,11.97685,0.10421875,3.0,1.0,2.0,0.0,16,0.5987532749000001,0.5270518741,0.048941646500000005,0.9593564806
Round 23,Branch Zipper by codygeary,True,3.1469166667,76.8416666667,0.4013994911,110.0,1.9966083333,0.23094166670000002,8.0,3.0,4.0,1.0,12,0.43441261800000003,0.3984630391,0.0683781561,1.4559435183
Round 23,Can't Score This 6x6 by Jnicol,True,1.9964285714,74.6571428571,0.32342857140000003,104.0,4.7281428571,0.4969857143,3.0,2.0,0.0,1.0,7,0.2770219373,0.2485697751,0.024318816,-1.1625740465
Round 23,Collage by Hyphema,True,4.2272307692,89.5230769231,0.397137746,108.0,2.3779,0.2649923077,5.0,2.0,2.0,1.0,13,0.4267789772,0.5494738835,0.0654834313,0.6476226876
Round 23,Control I - Parallel Crossover KL,True,2.5273333333,76.54,0.5025641026000001,109.0,1.3753066667,0.044393333300000004,6.0,4.0,0.0,2.0,15,0.44878508180000004,0.2771121905,0.0271501751,1.2048503631
Round 23,Control II - Intermolecular KL,True,5.17125,84.325,0.49932795700000004,103.0,0.8870500000000001,0.0432916667,5.0,2.0,2.0,1.0,12,0.345846405,0.4352762885,0.0413430458,0.7535582841
Round 23,Design your own Kissing-Loop,True,4.3940909091,85.1220779221,0.469030969,109.0,1.9258415584000002,0.0760688312,6.0,4.0,0.0,2.0,77,0.5849588436000001,0.4437995598,0.027357033000000003,0.9178011283
Round 23,External Loop Test,True,1.6171818182000002,86.6363636364,0.41619318180000003,107.0,5.3173090909,0.1895636364,4.0,3.0,0.0,1.0,11,0.37498464340000004,0.46925871960000004,0.0113044958,0.3335785677
Round 23,GagC/GagC vs GgaC/GgaC 1,True,8.2627142857,84.9,0.4262101535,100.0,2.2543714286,0.1858571429,4.0,1.0,3.0,0.0,7,0.2969670337,0.6574910275,0.012640108700000001,0.7148449143000001
Round 23,GagC/GagC vs GgaC/GgaC 1B,True,7.8903333333,88.0333333333,0.4338842975,100.0,2.3684333333,0.2095833333,4.0,1.0,3.0,0.0,6,0.34285588240000003,0.650889303,0.0136768967,-0.1270627323
Round 23,GagC/GagC vs GgaC/GgaC 2,True,5.074,79.14,0.406557377,101.0,2.48688,0.22934000000000002,4.0,1.0,3.0,0.0,5,0.2727077214,0.5556703157,0.0248684876,1.201038404
Round 23,GagC/GagC vs GgaC/GgaC 3,True,6.3712,84.38,0.4032520325,102.0,2.69518,0.27708000000000005,4.0,1.0,3.0,0.0,5,0.2691609334,0.6291605730000001,0.0395979408,0.41092893610000003
Round 23,GagG/CagC vs GgaG/CgaC,True,6.1801666667,86.4833333333,0.4043715847,101.0,3.21215,0.27015,4.0,1.0,3.0,0.0,6,0.30393355180000003,0.5408319737,0.036693542,0.2217524415
Round 23,GgaC/GgaC vs GagC/GagC 1,True,3.9094,93.18,0.3951219512,102.0,3.8410200000000003,0.35396000000000005,4.0,1.0,3.0,0.0,5,0.2725077583,0.5563726481,0.0101866425,0.20718834400000002
Round 23,GgaC/GgaC vs GagC/GagC 10,True,8.14725,94.175,0.40163934430000003,101.0,2.523875,0.239275,4.0,1.0,3.0,0.0,4,0.2586589395,0.641008272,0.0173002213,-0.1242041722
Round 23,GgaC/GgaC vs GagC/GagC 11,True,6.57125,88.45,0.39634146340000004,102.0,3.183,0.31482499999999997,4.0,1.0,3.0,0.0,4,0.2791429751,0.6199469055,0.035571981600000004,0.3093989469
Round 23,GgaC/GgaC vs GagC/GagC 12,True,3.6886666667,88.4,0.38978494620000004,103.0,1.7579,0.3450333333,4.0,1.0,3.0,0.0,3,0.2012167676,0.5653289566,0.016822236,0.3018977761
Round 23,GgaC/GgaC vs GagC/GagC 13,True,5.1658,90.74,0.41600000000000004,104.0,2.88932,0.3312,4.0,1.0,3.0,0.0,5,0.3012102332,0.5861337406,0.0424272177,0.3301707904
Round 23,GgaC/GgaC vs GagC/GagC 1B,True,6.985875,93.2625,0.40185950410000004,100.0,2.83465,0.22071249999999998,4.0,1.0,3.0,0.0,8,0.3646868224,0.6144446765,0.0587236815,0.4630336861
Round 23,GgaC/GgaC vs GagC/GagC 2,True,5.1252,89.88,0.3851239669,100.0,3.63374,0.29042,4.0,1.0,3.0,0.0,5,0.2735700378,0.5282930809,0.012070753200000001,0.26543863700000003
Round 23,GgaC/GgaC vs GagC/GagC 3,True,5.313,93.4666666667,0.4032258065,103.0,2.9116333333,0.3435666667,4.0,1.0,3.0,0.0,3,0.2510267811,0.6456380718,0.0243661935,0.1996063119
Round 23,GgaC/GgaC vs GagC/GagC 4,True,7.2157142857,92.2,0.41569086650000003,101.0,2.4629857143000002,0.2449,4.0,1.0,3.0,0.0,7,0.3313386399,0.6342091912000001,0.012492211000000001,0.5154068891
Round 23,GgaC/GgaC vs GagC/GagC 5,True,2.8228,84.28,0.38720000000000004,104.0,3.40792,0.32472,4.0,1.0,3.0,0.0,5,0.30441751510000004,0.4663265105,0.0214409331,0.7320586715
Round 23,GgaC/GgaC vs GagC/GagC 6,True,3.4536666667,82.6333333333,0.3776041667,107.0,3.5526333333,0.2466333333,4.0,1.0,3.0,0.0,3,0.2252467287,0.5246709379,0.0476361436,0.3879112609
Round 23,GgaC/GgaC vs GagC/GagC 7,True,2.9636666667,85.7666666667,0.39583333330000003,107.0,2.2574,0.19846666670000002,4.0,1.0,3.0,0.0,3,0.1916862631,0.6213298803,0.1048820926,0.6090001926
Round 23,GgaC/GgaC vs GagC/GagC 8,True,3.3609999999999998,93.55,0.376,104.0,3.1347,0.29595000000000005,4.0,1.0,3.0,0.0,2,0.152,0.6263746996,0.004326379,0.1721890385
Round 23,GgaC/GgaC vs GagC/GagC 9,True,9.5516,93.74,0.4,100.0,2.78818,0.25156,4.0,1.0,3.0,0.0,5,0.3110348435,0.6680293227,0.0110745196,-0.0037141819000000003
Round 23,GgaG/CgaC vs GagG/CagC,True,4.7854,85.12,0.3950819672,101.0,5.3036200000000004,0.23958000000000002,4.0,1.0,3.0,0.0,5,0.2967930312,0.4860150908,0.0204685267,0.1744329467
Round 23,Hairpin Loop Test,True,3.3650769231,95.1846153846,0.3575384615,104.0,3.0016153846,0.20072307690000002,4.0,3.0,0.0,1.0,13,0.42169462890000003,0.6940911294000001,0.0436486031,0.48126045640000004
Round 23,Lab Entry Level 0 - Tilted picture of running man revisited - Frozen shape with gap size 0     ,True,10.0613333333,88.6333333333,0.4552845528,102.0,4.5608,0.45076666670000004,9.0,2.0,6.0,1.0,3,0.06310084690000001,0.5528314564,0.0972605933,0.5879701068000001
Round 23,Lab Entry Level 1 - Chalk Outline lab revisited - Gap size 2,True,3.1063076923,76.9153846154,0.4550792719,110.0,6.2242153846,0.3637538462,10.0,4.0,5.0,1.0,26,0.5037859101000001,0.36278504780000004,0.0345012654,0.7272803265000001
Round 23,Lab Entry Level 1 - Tilted picture of running man revisited - Gap size 2,True,5.2689090909,84.9772727273,0.4632727273,104.0,3.43545,0.4542136364,9.0,2.0,6.0,1.0,22,0.4196036215,0.4950584314,0.0268017712,1.4836131383
Round 23,Lab Entry Level 2 - Chalk Outline lab modified - Gap size 2,True,3.2361111111,79.7222222222,0.4444444444,110.0,2.7791888889000003,0.37838518520000003,10.0,4.0,5.0,1.0,27,0.4837439274,0.4059402244,0.0272183265,1.0234572373
Round 23,Lab Entry Level 2 - Tilted picture of running man modified - Gap size 2   ,True,2.8711666666999998,82.5944444444,0.4642549526,108.0,4.3840833332999996,0.5305388889,9.0,2.0,6.0,1.0,18,0.4549553275,0.45811287230000003,0.0229357552,0.8931022156
Round 23,Mod of 1x1 Loop Experiment by Jieux,True,3.6963636364,91.6909090909,0.3985454545,104.0,3.1487818182,0.2892454545,5.0,2.0,2.0,1.0,11,0.35629376100000004,0.5568591907,0.0305987954,0.8452157167000001
Round 23,Mod of Barely Score This 6x5 by Jnicol,True,3.721375,88.4625,0.3538306452,103.0,2.63615,0.26895,4.0,2.0,1.0,1.0,8,0.3272709244,0.519215521,0.0271538305,0.2831933407
Round 23,Mod of Cross Section by Starryjess,True,10.585,92.6142857143,0.3931523022,100.0,2.5023714286,0.1270714286,5.0,3.0,1.0,1.0,7,0.33779972750000004,0.5954320243,0.07039795010000001,0.9750849289
Round 23,Mod of Jandersonlee's Flip Turn 6-4 - Mark IV (split further) by Jieux,True,2.1983333333,83.3733333333,0.39898218830000004,110.0,3.6278933333000003,0.29018000000000005,5.0,3.0,1.0,1.0,15,0.4373952803,0.4389082308,0.0524631708,0.582455397
Round 23,Multibranch Loop Test,True,4.3563,88.69,0.3272,104.0,9.59075,0.27212000000000003,4.0,2.0,1.0,1.0,10,0.3499739099,0.47981055990000004,0.0273605518,0.4358616527
Round 23,Pentaloop by Hyphema,True,2.7000714286000003,86.8714285714,0.3473502304,103.0,3.9596785714,0.5312428571,3.0,1.0,2.0,0.0,14,0.3063519496,0.3903690764,0.0272474114,-0.5513904279
Round 23,Rational Design by ElNando888,True,2.598,87.7357142857,0.3554147465,103.0,8.2479285714,0.44700714290000004,3.0,2.0,0.0,1.0,14,0.3411284228,0.4711209814,0.014012250300000001,0.050805823900000005
Round 23,Six of One Mod,True,0.9155625,72.225,0.3711832061,110.0,11.79384375,0.3306125,4.0,2.0,1.0,1.0,16,0.4170579109,0.2290147793,0.0214338193,0.6745315525000001
Round 23,Slip Loop 5-4 by Jandersonlee,True,2.5684545455,86.4545454545,0.37536656890000003,103.0,3.0180454545,0.46490000000000004,4.0,1.0,3.0,0.0,11,0.33438286970000003,0.341114293,0.0211746206,0.32377168500000003
Round 23,Solutions Aplenty by Mayanne,True,3.7986153846,91.7769230769,0.3467843632,101.0,3.9159846154,0.6013769231,2.0,1.0,1.0,0.0,13,0.3568560333,0.4274704617,0.0321008543,0.1909490926
Round 23,Straighten It 3 by Starryjess,True,4.2787,89.67,0.35000000000000003,103.0,2.81609,0.3546,3.0,1.0,2.0,0.0,10,0.3032758572,0.42986607800000004,0.052794476,0.97580288
Round 23,Three Branch Junction - AAAUAAA,True,4.1934000000000005,88.2733333333,0.3590551181,106.0,2.3621866667,0.1976266667,4.0,2.0,1.0,1.0,15,0.4189282514,0.4944265051,0.059291901800000005,1.3256783242
Round 23,Three Branch Junction - Sequence Mutation 1,True,3.5043333333,88.4111111111,0.3744531934,106.0,2.2867777778000002,0.2006,4.0,2.0,1.0,1.0,9,0.36362514500000004,0.5473993221,0.0696808812,0.7982587584
Round 23,Three Branch Junction - Sequence Mutation 2,True,6.5477,86.52,0.3606299213,106.0,2.64473,0.18579,4.0,2.0,1.0,1.0,10,0.38755640680000003,0.5818140765,0.046940542,0.9048123612000001
Round 23,Three Branch Junction - Sequence Mutation 3,True,4.2876363636,86.5,0.3686471009,106.0,2.0039090909,0.0887272727,4.0,2.0,1.0,1.0,11,0.3748773889,0.46279474670000004,0.052846345700000005,0.8348379293
Round 23,Three Branch Junction - Structure Mutation 1,True,2.8247272727,92.0181818182,0.3783216783,109.0,2.5388909091,0.19790000000000002,4.0,2.0,1.0,1.0,11,0.3891031351,0.6080173374,0.0310275284,0.26172841280000003
Round 23,Three Branch Junction - Structure Mutation 2,True,2.933,90.73,0.3530769231,109.0,3.9083,0.24504,4.0,2.0,1.0,1.0,10,0.38042649840000003,0.5464733315,0.0389638415,0.6252696131000001
